#TIME             gpu_0_avail_GB    gpu_0_used_GB     gpu_1_avail_GB    gpu_1_used_GB     gpu_2_avail_GB    gpu_2_used_GB     gpu_3_avail_GB    gpu_3_used_GB     
1676377211        16.125            0.000             16.125            0.000             16.125            0.000             16.125            0.000             
1676377221        16.125            0.000             16.125            0.000             16.125            0.000             16.125            0.000             
1676377232        16.125            0.000             16.125            0.000             16.125            0.000             16.125            0.000             
1676377242        16.125            0.000             16.125            0.000             16.125            0.000             16.125            0.000             
1676377252        16.125            0.000             16.125            0.000             16.125            0.000             16.125            0.000             
1676377262        16.125            0.000             16.125            0.000             16.125            0.000             16.125            0.000             
1676377273        16.125            0.000             16.125            0.000             16.125            0.000             16.125            0.000             
1676377283        16.125            0.000             16.125            0.000             16.125            0.000             16.125            0.000             
1676377293        16.125            0.000             16.125            0.000             16.125            0.000             16.125            0.000             
1676377304        16.125            0.000             16.125            0.000             16.125            0.000             16.125            0.000             
1676377314        16.125            0.000             16.125            0.000             16.125            0.000             16.125            0.000             
1676377324        16.125            0.000             16.125            0.000             16.125            0.000             16.125            0.000             
1676377335        16.125            0.000             16.125            0.000             16.125            0.000             16.125            0.000             
1676377345        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377355        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377366        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377376        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377386        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377396        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377407        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377417        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377427        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377438        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377448        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377458        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377469        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377479        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377489        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377500        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377510        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377520        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377530        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377541        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377551        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377561        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377572        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377582        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377592        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377603        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377613        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377623        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377634        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377644        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377654        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377665        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377675        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377685        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377695        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377706        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377716        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377726        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377737        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377747        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377757        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377768        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377778        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377788        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377799        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377809        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377819        1.049             15.076            1.049             15.076            1.049             15.076            1.049             15.076            
1676377830        0.713             15.412            0.515             15.610            0.655             15.470            0.693             15.432            
1676377840        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676377850        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676377861        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676377871        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676377881        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676377892        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676377902        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676377912        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676377923        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676377933        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676377943        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676377953        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676377964        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676377974        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676377984        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676377995        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378005        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378015        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378026        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378036        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378046        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378057        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378067        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378077        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378087        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378098        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378108        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378118        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378129        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378139        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378149        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378160        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378170        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378180        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378191        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378201        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378211        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378222        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378232        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378242        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378253        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378263        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378273        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378284        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378294        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378304        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378314        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378325        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378335        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378345        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378356        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378366        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378376        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378387        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378397        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378407        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378418        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378428        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378438        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378449        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378459        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378469        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378480        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378490        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378500        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378511        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378521        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378531        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378542        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378552        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378562        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378572        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378583        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378593        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378603        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378614        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378624        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378634        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378645        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378655        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378665        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378676        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378686        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378696        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378707        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378717        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378727        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378738        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378748        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378758        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378769        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378779        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378789        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378800        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378810        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378820        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378831        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378841        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378851        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378862        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378872        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378882        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378893        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378903        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378913        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378923        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378934        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378944        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378955        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378965        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378975        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378986        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676378996        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379006        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379017        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379027        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379037        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379047        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379058        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379068        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379078        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379089        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379099        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379109        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379120        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379130        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379140        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379151        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379161        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379171        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379182        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379192        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379202        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379213        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379223        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379233        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379244        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379254        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379264        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379275        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379285        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379295        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379306        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379316        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379327        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379337        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379347        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379358        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379368        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379378        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379389        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379399        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379409        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379420        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379430        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379440        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379451        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379461        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379471        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379482        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379492        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379502        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379512        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379523        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379533        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379543        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379554        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379564        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379574        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379585        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379595        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379605        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379616        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379626        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379636        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379647        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379657        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379667        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379678        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379688        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379698        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379709        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379719        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379729        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379740        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379750        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379760        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379771        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379781        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379791        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379802        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379812        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379822        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379833        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379843        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379853        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379864        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379874        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379884        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379895        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379905        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379915        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379926        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379936        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379946        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379957        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379967        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379977        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379988        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676379998        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676380008        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676380019        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676380029        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676380039        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676380050        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676380061        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676380072        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676380082        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676380094        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676380104        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676380114        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676380125        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676380135        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676380146        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676380156        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
1676380166        0.449             15.676            0.449             15.676            0.449             15.676            0.449             15.676            
